初始資金,10000000
最後資金,11611200.2400000002
真實報酬,1611200.2400000002

二次趨勢線,45.9181404948x^2 + 10811.4077694155x + 10000000
加權每日預期報酬,18678.7158408648
風險,283612.1551539258
二次趨勢值,0.0658600681

平均每日預期報酬,130.7409991660
風險,283612.1551539258
二次趨勢值,0.0004609852

一次趨勢線,15236.7015584280x + 10000000
每日預期報酬,15236.7015584280
風險,296055.8720329455
一次趨勢值,0.0514656286

投資組合檔數,2
Stock#,HD,NKE,
FS(1),10000000.0000000000,
FS(2),9994226.1599999983,
FS(3),9984814.2999999989,
FS(4),10099700.4399999995,
FS(5),9944953.0999999996,
FS(6),9969216.3399999999,
FS(7),10095294.3800000008,
FS(8),10262404.8800000008,
FS(9),10279272.3600000013,
FS(10),10268985.1600000001,
FS(11),10251165.5400000010,
FS(12),10260581.9199999999,
FS(13),10228824.6600000001,
FS(14),10242504.7799999993,
FS(15),10339159.0400000010,
FS(16),10320760.0000000000,
FS(17),10230459.0000000000,
FS(18),10149694.0999999996,
FS(19),10308156.2599999998,
FS(20),10442204.9600000009,
FS(21),10450788.9199999999,
FS(22),10485356.2999999989,
FS(23),10461749.2799999993,
FS(24),10533248.0200000014,
FS(25),10598989.8600000013,
FS(26),10459819.0200000014,
FS(27),10448914.0000000019,
FS(28),10517182.4599999990,
FS(29),10480079.4199999999,
FS(30),10416117.6199999992,
FS(31),10500125.2200000007,
FS(32),10567415.5600000005,
FS(33),10593510.7999999989,
FS(34),10724504.2799999993,
FS(35),10729115.9000000004,
FS(36),10508545.4000000004,
FS(37),10065512.5400000010,
FS(38),9766948.8600000013,
FS(39),9681371.3000000007,
FS(40),10141142.8800000008,
FS(41),10394676.9199999999,
FS(42),10382948.5200000014,
FS(43),10301849.2999999989,
FS(44),10008064.4000000004,
FS(45),10254313.3600000013,
FS(46),10266976.9599999990,
FS(47),10116721.5200000014,
FS(48),10300510.8800000008,
FS(49),10103955.1400000006,
FS(50),10150911.6599999983,
FS(51),10259084.2400000002,
FS(52),10231063.2599999998,
FS(53),10384386.3400000017,
FS(54),10537048.6799999997,
FS(55),10527357.8400000017,
FS(56),10392833.6400000006,
FS(57),10526500.5800000001,
FS(58),10465203.2000000011,
FS(59),10457039.4000000004,
FS(60),10435384.0999999996,
FS(61),10919237.0999999996,
FS(62),10670791.3199999984,
FS(63),10505310.6400000006,
FS(64),10771181.8599999994,
FS(65),10879178.2400000002,
FS(66),10977025.2200000007,
FS(67),10996092.9000000004,
FS(68),10923551.6600000020,
FS(69),10916571.5400000010,
FS(70),11108314.6199999992,
FS(71),11121274.1400000006,
FS(72),11215234.6200000010,
FS(73),11173970.6199999992,
FS(74),11115101.5999999996,
FS(75),11319040.6800000016,
FS(76),11437285.8599999994,
FS(77),11578529.2799999993,
FS(78),11528998.6999999993,
FS(79),11553643.7000000011,
FS(80),11598193.3199999984,
FS(81),11523455.2599999998,
FS(82),11579677.9399999995,
FS(83),11530001.6600000001,
FS(84),11522932.3200000003,
FS(85),11506232.0000000000,
FS(86),11503023.1799999997,
FS(87),11544685.8800000008,
FS(88),11609590.7799999993,
FS(89),11549584.3800000008,
FS(90),11633283.6400000006,
FS(91),11641228.3200000003,
FS(92),11515806.5000000000,
FS(93),11527783.3800000008,
FS(94),11385373.2200000007,
FS(95),11279431.3399999999,
FS(96),10921221.5600000005,
FS(97),11031796.5199999996,
FS(98),11229830.7200000007,
FS(99),11392090.1600000020,
FS(100),11406366.6400000006,
FS(101),11870150.0999999996,
FS(102),11963178.7599999998,
FS(103),12014995.3800000008,
FS(104),12135853.0200000014,
FS(105),12149005.6800000016,
FS(106),12016522.4199999999,
FS(107),12088574.5999999996,
FS(108),12030760.5000000000,
FS(109),11740540.2000000011,
FS(110),12048262.7400000002,
FS(111),11987685.9600000009,
FS(112),11988239.4000000004,
FS(113),11771023.4199999999,
FS(114),11790438.9799999986,
FS(115),11589842.0000000000,
FS(116),11731157.7000000011,
FS(117),11733757.7400000002,
FS(118),11911580.1200000010,
FS(119),11809533.7799999993,
FS(120),11684575.0400000010,
FS(121),11788560.6800000016,
FS(122),11908105.8800000008,
FS(123),11819523.9199999999,
FS(124),11702333.6600000020,
FS(125),11750084.2000000011,
FS(126),11836708.7799999993,
FS(127),11728806.1399999987,
FS(128),11611200.2400000002,
