初始資金,10000000
最後資金,11606564.6600000001
真實報酬,1606564.6600000001

二次趨勢線,1.6557251903x^2 + 12351.4770138873x + 10000000
加權每日預期報酬,12628.5350290650
風險,139032.3340914196
二次趨勢值,0.0908316408

平均每日預期報酬,100.4807871029
風險,139032.3340914196
二次趨勢值,0.0007227152

一次趨勢線,12507.3196737317x + 10000000
每日預期報酬,12507.3196737317
風險,139063.0203512027
一次趨勢值,0.0899399398

投資組合檔數,3
Stock#,MCD,PG,WMT,
FS(1),10000000.0000000000,
FS(2),10092680.0500000007,
FS(3),10222469.5099999998,
FS(4),10245588.2400000002,
FS(5),10291293.8700000010,
FS(6),10389585.2899999991,
FS(7),10377025.8200000003,
FS(8),10398721.5799999982,
FS(9),10382880.9199999999,
FS(10),10021127.7199999988,
FS(11),10015948.3999999985,
FS(12),10061459.0799999982,
FS(13),10060293.9499999993,
FS(14),9999353.8599999994,
FS(15),9910864.8000000007,
FS(16),10263818.5700000003,
FS(17),10391736.6099999994,
FS(18),10384690.1200000010,
FS(19),10329195.6600000001,
FS(20),10345226.5599999987,
FS(21),10374651.9199999999,
FS(22),10295174.2699999996,
FS(23),10319831.8099999987,
FS(24),10365599.0599999987,
FS(25),10390345.3799999990,
FS(26),10386938.2300000004,
FS(27),10373288.8499999996,
FS(28),10337549.4299999997,
FS(29),10374330.9999999981,
FS(30),10347342.2699999996,
FS(31),10195725.2500000000,
FS(32),10063593.4299999997,
FS(33),10237657.7999999989,
FS(34),10329274.1600000001,
FS(35),10473763.5899999999,
FS(36),10502643.4800000004,
FS(37),10472022.4099999983,
FS(38),10507722.9699999988,
FS(39),10505915.0999999996,
FS(40),10501080.5800000001,
FS(41),10467925.9299999997,
FS(42),10371264.5000000000,
FS(43),10439790.9499999993,
FS(44),10375014.9399999995,
FS(45),10397348.8499999996,
FS(46),10621153.5000000000,
FS(47),10697160.2799999993,
FS(48),10625989.9100000001,
FS(49),10600466.0399999991,
FS(50),10647858.9800000004,
FS(51),10599228.5000000000,
FS(52),10682349.8000000007,
FS(53),10730456.8700000010,
FS(54),10856084.7399999984,
FS(55),10743721.3599999994,
FS(56),10608564.7599999998,
FS(57),10717615.8699999992,
FS(58),10800086.7799999993,
FS(59),10879881.5399999991,
FS(60),10852612.9100000001,
FS(61),10860560.5299999993,
FS(62),10970091.2899999991,
FS(63),10938689.8499999996,
FS(64),10844873.9999999981,
FS(65),10786093.9199999999,
FS(66),10928064.2599999998,
FS(67),10898533.2999999989,
FS(68),10851327.6799999997,
FS(69),10711919.3399999999,
FS(70),10820447.9100000001,
FS(71),10807225.7799999993,
FS(72),10610192.0999999996,
FS(73),10733832.9600000009,
FS(74),10572430.0800000001,
FS(75),10764466.8000000007,
FS(76),10575524.1199999992,
FS(77),10740209.3000000007,
FS(78),10830766.2599999998,
FS(79),10873551.6199999992,
FS(80),11034386.0500000007,
FS(81),11046177.3700000010,
FS(82),11158390.1599999983,
FS(83),11403255.4800000004,
FS(84),11463981.8300000001,
FS(85),11366821.9699999988,
FS(86),11293303.2499999981,
FS(87),11255218.1999999993,
FS(88),11130964.6199999992,
FS(89),11213498.2300000004,
FS(90),11190288.2300000004,
FS(91),11159881.2400000002,
FS(92),11028487.5500000007,
FS(93),11164082.1099999994,
FS(94),11213978.8799999990,
FS(95),11252049.4600000009,
FS(96),11077460.7899999991,
FS(97),11075068.2300000004,
FS(98),11179597.1299999990,
FS(99),11182872.9199999999,
FS(100),11209883.0800000001,
FS(101),11337939.7500000000,
FS(102),11156935.1600000001,
FS(103),11114979.4499999993,
FS(104),11220768.1499999985,
FS(105),11256469.4599999990,
FS(106),11205870.5500000007,
FS(107),11285711.7599999998,
FS(108),11324200.5299999993,
FS(109),11372983.1600000001,
FS(110),11383068.6199999992,
FS(111),11356815.1999999993,
FS(112),11372793.6499999985,
FS(113),11401333.3200000003,
FS(114),11463564.8100000005,
FS(115),11462805.2999999989,
FS(116),11487973.0199999996,
FS(117),11511617.6200000010,
FS(118),11563283.5099999998,
FS(119),11531564.3199999984,
FS(120),11526491.9699999988,
FS(121),11527370.9900000002,
FS(122),11517036.7099999990,
FS(123),11547703.9899999984,
FS(124),11644845.6099999994,
FS(125),11606564.6600000001,
