初始資金,10000000
最後資金,12269694.1099999994
真實報酬,2269694.1099999994

二次趨勢線,3.6417242981x^2 + 17433.3203958103x + 10000000
加權每日預期報酬,18052.4135264893
風險,95848.6115274547
二次趨勢值,0.1883429842

平均每日預期報酬,140.9406386297
風險,95848.6115274547
二次趨勢值,0.0014704505

一次趨勢線,17781.5549263403x + 10000000
每日預期報酬,17781.5549263403
風險,96077.7410614689
一次趨勢值,0.1850746565

投資組合檔數,6
Stock#,DIS,HD,NKE,PFE,V,VZ,
FS(1),10000000.0000000000,
FS(2),10141562.6799999997,
FS(3),10292767.8499999996,
FS(4),10370425.5399999991,
FS(5),10139943.9699999988,
FS(6),10109990.1400000006,
FS(7),10241146.7100000009,
FS(8),10175801.3499999996,
FS(9),10247142.9600000009,
FS(10),10220221.7200000007,
FS(11),10280827.5000000000,
FS(12),10363528.1500000004,
FS(13),10360357.9699999988,
FS(14),10313475.6999999993,
FS(15),10300581.0199999996,
FS(16),10364461.7700000014,
FS(17),10344801.3100000024,
FS(18),10372727.1500000004,
FS(19),10545459.2100000009,
FS(20),10637570.9199999999,
FS(21),10524989.1400000006,
FS(22),10443853.3200000003,
FS(23),10374945.2200000007,
FS(24),10307110.6099999994,
FS(25),10426379.5800000001,
FS(26),10470415.9100000001,
FS(27),10436447.9299999997,
FS(28),10404819.6999999993,
FS(29),10463435.3400000017,
FS(30),10599494.1000000015,
FS(31),10627760.4499999993,
FS(32),10588772.7699999996,
FS(33),10656030.9299999997,
FS(34),10611247.2900000010,
FS(35),10627127.6599999983,
FS(36),10695996.6699999981,
FS(37),10676529.2500000000,
FS(38),10676030.5099999998,
FS(39),10687417.6600000001,
FS(40),10665052.2900000010,
FS(41),10537509.1400000006,
FS(42),10640755.1400000006,
FS(43),10578311.9299999997,
FS(44),10631111.1500000004,
FS(45),10753555.3600000013,
FS(46),10771519.5399999991,
FS(47),10889883.4800000004,
FS(48),10916558.8300000001,
FS(49),10993762.6600000001,
FS(50),10979545.6600000001,
FS(51),10983563.8800000008,
FS(52),10942585.5600000005,
FS(53),11013406.7400000021,
FS(54),11072512.3499999996,
FS(55),11022512.0700000003,
FS(56),10981202.5999999996,
FS(57),11012056.3699999992,
FS(58),10980174.1499999985,
FS(59),11007748.4900000002,
FS(60),10864046.3599999994,
FS(61),10878304.9700000007,
FS(62),10799602.4100000001,
FS(63),10910336.4400000013,
FS(64),11090044.6200000010,
FS(65),11060818.3000000007,
FS(66),10977432.6600000001,
FS(67),11085151.6099999994,
FS(68),11104288.6599999983,
FS(69),11157808.0400000010,
FS(70),11230775.1799999978,
FS(71),11263001.2500000000,
FS(72),11312289.2599999998,
FS(73),11348971.1400000006,
FS(74),11349512.8200000003,
FS(75),11389118.1699999981,
FS(76),11379544.3399999999,
FS(77),11390340.9299999997,
FS(78),11383970.8700000010,
FS(79),11351019.1400000006,
FS(80),11364724.3800000008,
FS(81),11434984.1300000008,
FS(82),11500309.1899999995,
FS(83),11446762.4800000004,
FS(84),11390084.9799999986,
FS(85),11470140.5899999999,
FS(86),11505393.3099999987,
FS(87),11513143.9799999986,
FS(88),11603165.3900000006,
FS(89),11684561.6600000001,
FS(90),11732463.0899999999,
FS(91),11738665.6899999995,
FS(92),11744066.5899999999,
FS(93),11661778.0400000010,
FS(94),11608638.2000000011,
FS(95),11634954.5599999987,
FS(96),11653056.1999999993,
FS(97),11731816.2200000007,
FS(98),11785465.5800000001,
FS(99),11864167.6099999994,
FS(100),11901543.7800000012,
FS(101),11857732.5800000001,
FS(102),11901877.5599999987,
FS(103),11956469.0899999999,
FS(104),11955353.5900000017,
FS(105),11943973.5299999993,
FS(106),11967374.1600000020,
FS(107),11901244.4800000004,
FS(108),11927915.6400000006,
FS(109),11846091.9399999995,
FS(110),11801763.6400000006,
FS(111),11876642.0700000003,
FS(112),11880736.8799999990,
FS(113),11975584.8700000010,
FS(114),12054515.7500000019,
FS(115),12072536.1000000015,
FS(116),12115590.0599999987,
FS(117),12083032.1300000008,
FS(118),12056595.8699999992,
FS(119),12169937.6099999994,
FS(120),12112821.6500000004,
FS(121),12227015.2699999996,
FS(122),12266657.2200000007,
FS(123),12180499.0599999987,
FS(124),12186076.6600000001,
FS(125),12178600.7799999993,
FS(126),12244822.7000000011,
FS(127),12269694.1099999994,
