初始資金,10000000.0000000000
最後資金,14522920.2200000007
真實報酬,4522920.2200000007

二次趨勢線,3.6371050608x^2 + 16396.1795352735x + 10000000.0000000000
加權每日預期報酬,17620.6715724182
風險,179892.7587759613
二次趨勢值,0.0979509775

平均每日預期報酬,68.7157425225
風險,179892.7587759613
二次趨勢值,0.0003819817

一次趨勢線,17084.9536053469x + 10000000.0000000000
每日預期報酬,17084.9536053469
風險,181754.9666020211
一次趨勢值,0.0939999271

投資組合檔數,6
Stock#,BA,MMM,MRK,NKE,UNH,UTX,
FS(1),10000000.0000000019,
FS(2),9992217.4100000020,
FS(3),10027194.2200000007,
FS(4),9996053.8900000006,
FS(5),9896071.8500000015,
FS(6),10036887.8600000013,
FS(7),10094285.6100000013,
FS(8),10072631.1100000013,
FS(9),10153209.5600000005,
FS(10),10171653.0700000003,
FS(11),10104274.1600000001,
FS(12),10171797.7900000010,
FS(13),10197933.2400000002,
FS(14),10258866.3200000003,
FS(15),10245497.1500000004,
FS(16),10328964.7300000004,
FS(17),10423832.3500000015,
FS(18),10340337.2300000023,
FS(19),10377518.2200000007,
FS(20),10344783.6600000001,
FS(21),10271942.4700000007,
FS(22),10304656.1400000006,
FS(23),10250758.1400000006,
FS(24),10365394.5800000001,
FS(25),10380061.8300000019,
FS(26),10410963.0500000007,
FS(27),10428433.9000000004,
FS(28),10412335.8500000015,
FS(29),10432645.3200000003,
FS(30),10363671.9500000011,
FS(31),10367319.9700000007,
FS(32),10427476.3000000007,
FS(33),10437377.9600000009,
FS(34),10363655.3700000010,
FS(35),10378996.4300000016,
FS(36),10422389.7000000011,
FS(37),10245561.6100000013,
FS(38),10281329.0800000001,
FS(39),10416806.1999999993,
FS(40),10395370.8000000007,
FS(41),10400892.2200000007,
FS(42),10388267.0700000003,
FS(43),10487307.0900000017,
FS(44),10534631.5399999991,
FS(45),10574525.4100000001,
FS(46),10577626.7300000004,
FS(47),10667927.5600000005,
FS(48),10728062.4100000001,
FS(49),10753813.8399999999,
FS(50),10764291.2599999998,
FS(51),10802056.5800000019,
FS(52),10717270.5600000005,
FS(53),10724837.4100000001,
FS(54),10777217.0699999984,
FS(55),10674158.9300000016,
FS(56),10910866.0199999996,
FS(57),10878260.2200000007,
FS(58),10979175.9400000013,
FS(59),10940740.9000000022,
FS(60),11007442.2700000014,
FS(61),11008138.4000000022,
FS(62),11127538.9700000007,
FS(63),11139419.9100000001,
FS(64),11176738.0200000014,
FS(65),11175004.8600000013,
FS(66),11247450.1300000008,
FS(67),11283739.0700000003,
FS(68),11415519.0300000012,
FS(69),11514688.0399999991,
FS(70),11487434.1300000008,
FS(71),11265628.9600000009,
FS(72),11378526.0700000003,
FS(73),11310445.2900000010,
FS(74),11160816.8200000022,
FS(75),11318557.7899999991,
FS(76),11312641.9800000004,
FS(77),11370866.1200000010,
FS(78),11394677.8200000003,
FS(79),11372427.4700000007,
FS(80),11379186.4900000002,
FS(81),11406642.3100000005,
FS(82),11400332.6900000013,
FS(83),11320836.5200000014,
FS(84),11376191.8499999996,
FS(85),11488071.7799999993,
FS(86),11497524.6500000004,
FS(87),11540601.5500000007,
FS(88),11587332.7700000014,
FS(89),11637178.0800000001,
FS(90),11727586.5200000014,
FS(91),11722995.2599999998,
FS(92),11812908.1500000022,
FS(93),11843193.7400000002,
FS(94),11770091.3600000013,
FS(95),11903936.6400000006,
FS(96),11863673.7200000007,
FS(97),11967498.8500000015,
FS(98),11834418.4300000016,
FS(99),11843447.4100000001,
FS(100),11804081.3300000001,
FS(101),11921214.6900000013,
FS(102),11833341.2800000012,
FS(103),11917839.5099999998,
FS(104),11742332.7900000010,
FS(105),11912168.7400000002,
FS(106),11876617.3000000007,
FS(107),11721996.3700000010,
FS(108),11758521.9600000009,
FS(109),11917808.0600000005,
FS(110),11953790.5500000007,
FS(111),11866755.9800000023,
FS(112),11767831.5100000016,
FS(113),11912527.7599999998,
FS(114),11892866.6600000020,
FS(115),11965994.5999999996,
FS(116),12076038.8600000013,
FS(117),11939815.8400000017,
FS(118),11670683.2000000011,
FS(119),11713349.6100000013,
FS(120),11596046.5700000003,
FS(121),11611320.8800000008,
FS(122),11803001.3000000007,
FS(123),11953870.4900000021,
FS(124),11903178.9500000011,
FS(125),11911751.0099999998,
FS(126),11851899.3000000007,
FS(127),11929686.0700000003,
FS(128),12099400.4800000004,
FS(129),12177506.3599999994,
FS(130),12254365.3700000010,
FS(131),12263161.3600000013,
FS(132),12388486.6199999992,
FS(133),12290635.1499999985,
FS(134),12352922.9900000021,
FS(135),12253464.3300000001,
FS(136),12283876.1600000001,
FS(137),12471522.2800000012,
FS(138),12536648.3499999996,
FS(139),12546283.4600000009,
FS(140),12655216.5400000010,
FS(141),12597743.0900000017,
FS(142),12606612.7400000002,
FS(143),12594385.1999999993,
FS(144),12591473.5899999999,
FS(145),12602252.6099999994,
FS(146),12623493.9800000004,
FS(147),12831651.8499999996,
FS(148),12847843.6000000015,
FS(149),12846609.1900000013,
FS(150),12798522.1299999990,
FS(151),12773106.5800000001,
FS(152),12798296.7100000028,
FS(153),12765557.8600000031,
FS(154),12734784.1699999999,
FS(155),12813134.9800000023,
FS(156),12647167.0500000026,
FS(157),12459544.9300000016,
FS(158),12473387.7400000002,
FS(159),12523545.5000000000,
FS(160),12533878.0400000010,
FS(161),12430504.3600000013,
FS(162),12545008.3300000001,
FS(163),12537412.3700000010,
FS(164),12509016.2000000011,
FS(165),12301681.0000000019,
FS(166),12326328.6600000020,
FS(167),12408497.0800000001,
FS(168),12349135.3499999996,
FS(169),12486583.6000000015,
FS(170),12623364.3599999994,
FS(171),12663342.6600000020,
FS(172),12631805.8300000001,
FS(173),12740107.9000000004,
FS(174),12878504.6600000020,
FS(175),13000606.0700000003,
FS(176),12994259.3200000003,
FS(177),13029982.0899999999,
FS(178),13205589.7400000002,
FS(179),13234577.9700000025,
FS(180),13312898.4600000009,
FS(181),13279075.7300000004,
FS(182),13129325.5599999987,
FS(183),13176556.6200000010,
FS(184),13238855.2099999990,
FS(185),13181562.7400000002,
FS(186),13267958.1300000008,
FS(187),13345763.7700000014,
FS(188),13223131.6699999981,
FS(189),13291625.8600000013,
FS(190),13206627.9299999978,
FS(191),13103088.3800000008,
FS(192),13197123.7400000002,
FS(193),13104363.5099999998,
FS(194),12964422.4100000001,
FS(195),12949768.3999999985,
FS(196),13307782.4300000016,
FS(197),13335221.6600000020,
FS(198),13388271.7300000004,
FS(199),13266178.7300000023,
FS(200),13435971.8000000007,
FS(201),13420721.3400000017,
FS(202),13369103.7100000009,
FS(203),13335225.9000000004,
FS(204),13351229.8999999985,
FS(205),13452059.8000000026,
FS(206),13442370.9900000002,
FS(207),13534635.9200000018,
FS(208),13410199.9600000009,
FS(209),13477273.1300000027,
FS(210),13450990.7000000011,
FS(211),13482689.6400000006,
FS(212),13589875.4500000011,
FS(213),13641217.4000000004,
FS(214),13653436.7000000011,
FS(215),13738478.7900000028,
FS(216),13607954.4299999997,
FS(217),13811726.7300000023,
FS(218),13790287.3000000007,
FS(219),13778649.4500000011,
FS(220),13854233.6600000001,
FS(221),13999470.5099999998,
FS(222),14061816.1400000006,
FS(223),14097957.8200000003,
FS(224),14041959.2699999996,
FS(225),13937711.2899999991,
FS(226),14043847.8900000006,
FS(227),14193242.0600000005,
FS(228),14182361.6199999992,
FS(229),14274846.0499999989,
FS(230),14305427.0400000010,
FS(231),14279779.4400000013,
FS(232),14167451.9599999990,
FS(233),14060663.1600000020,
FS(234),14001633.3100000005,
FS(235),13993761.4500000011,
FS(236),14194349.8700000010,
FS(237),14195028.9500000011,
FS(238),14138771.6299999990,
FS(239),13900138.0300000012,
FS(240),13814918.0800000001,
FS(241),13807779.1100000013,
FS(242),13879384.0600000005,
FS(243),13944545.8900000006,
FS(244),14205716.0700000022,
FS(245),14189597.4199999999,
FS(246),14271626.6799999997,
FS(247),14295466.8500000015,
FS(248),14333657.2499999981,
FS(249),14463723.1899999995,
FS(250),14451565.3300000001,
FS(251),14457659.4600000009,
FS(252),14522920.2200000007,
