初始資金,10000000
最後資金,12678151.3200000003
真實報酬,2678151.3200000003

二次趨勢線,-5.4245130277x^2 + 23218.4304856172x + 10000000
加權每日預期報酬,22289.0305868725
風險,136415.5227053385
二次趨勢值,0.1633907208

平均每日預期報酬,175.9270961332
風險,136415.5227053385
二次趨勢值,0.0012896413

一次趨勢線,22695.6509577188x + 10000000
每日預期報酬,22695.6509577188
風險,136783.9929909340
一次趨勢值,0.1659232960

投資組合檔數,6
Stock#,JNJ,KO,MMM,MSFT,V,WBA,
FS(1),10000000.0000000000,
FS(2),9842015.1400000006,
FS(3),9926969.7600000016,
FS(4),9741283.2900000010,
FS(5),9815798.7000000011,
FS(6),9809518.5600000005,
FS(7),9772687.0200000014,
FS(8),9938702.3500000015,
FS(9),9959602.7599999998,
FS(10),10228763.8800000008,
FS(11),10320806.0099999998,
FS(12),10296039.5400000010,
FS(13),10454892.2000000011,
FS(14),10469929.3500000015,
FS(15),10412779.6400000025,
FS(16),10633973.3200000003,
FS(17),10572009.1200000010,
FS(18),10582675.2500000000,
FS(19),10534170.8000000007,
FS(20),10569722.2200000007,
FS(21),10660481.2100000028,
FS(22),10590554.4500000011,
FS(23),10757645.8600000013,
FS(24),10705050.8800000008,
FS(25),10647652.9100000020,
FS(26),10653214.6500000022,
FS(27),10696004.8399999999,
FS(28),10651355.2400000002,
FS(29),10608352.4599999990,
FS(30),10682958.7000000011,
FS(31),10713885.2700000014,
FS(32),10651619.6999999993,
FS(33),10490027.9100000001,
FS(34),10546571.6100000013,
FS(35),10618088.4000000004,
FS(36),10663558.2500000019,
FS(37),10847761.1000000015,
FS(38),10798661.7900000010,
FS(39),10879719.9600000009,
FS(40),10921239.9800000023,
FS(41),10941906.1300000008,
FS(42),10954085.6900000013,
FS(43),10978548.2600000016,
FS(44),10841387.0000000019,
FS(45),10865392.0000000019,
FS(46),10893554.3599999994,
FS(47),10970364.8100000005,
FS(48),11040849.4100000001,
FS(49),11078934.7500000019,
FS(50),11184673.9700000007,
FS(51),11181768.7400000021,
FS(52),11251729.3699999992,
FS(53),11272052.8000000026,
FS(54),11355249.3300000019,
FS(55),11366603.7400000021,
FS(56),11378461.2800000012,
FS(57),11341378.6100000013,
FS(58),11425515.0100000016,
FS(59),11352410.2000000011,
FS(60),11305501.8000000007,
FS(61),11212854.2000000030,
FS(62),11331999.8499999996,
FS(63),11428909.0800000001,
FS(64),11429452.6900000013,
FS(65),11326623.1600000001,
FS(66),11294439.7500000019,
FS(67),11321037.6600000020,
FS(68),11418908.9700000025,
FS(69),11543032.5400000010,
FS(70),11672515.7099999990,
FS(71),11718278.1300000008,
FS(72),11755561.4800000004,
FS(73),11697653.7300000004,
FS(74),11779213.8600000013,
FS(75),11919822.7800000012,
FS(76),11882801.0099999998,
FS(77),11912953.6400000006,
FS(78),11847032.1300000008,
FS(79),11832439.8000000007,
FS(80),11938308.2099999990,
FS(81),11900215.0300000012,
FS(82),11860686.2400000002,
FS(83),11799893.8300000001,
FS(84),11744730.0900000017,
FS(85),11908859.3300000019,
FS(86),11698346.8000000007,
FS(87),11846287.6300000008,
FS(88),11773830.2299999986,
FS(89),11918673.5800000019,
FS(90),12097774.3800000008,
FS(91),12086393.1699999999,
FS(92),12281714.1899999995,
FS(93),12303130.0800000001,
FS(94),12288955.7599999998,
FS(95),12248658.2900000010,
FS(96),12313156.5400000010,
FS(97),12346882.2300000004,
FS(98),12428359.1500000004,
FS(99),12382449.3500000015,
FS(100),12350672.0900000017,
FS(101),12330780.1100000013,
FS(102),12457350.0000000019,
FS(103),12469277.7400000002,
FS(104),12492124.6800000016,
FS(105),12323882.3600000013,
FS(106),12367028.9500000011,
FS(107),12571660.9000000004,
FS(108),12470218.6400000006,
FS(109),12341215.2700000014,
FS(110),12404806.4000000004,
FS(111),12375655.7500000019,
FS(112),12296280.2100000009,
FS(113),12500940.6400000006,
FS(114),12595892.2200000007,
FS(115),12644884.2800000012,
FS(116),12726919.6600000020,
FS(117),12755105.4700000007,
FS(118),12759533.3900000025,
FS(119),12579304.8400000017,
FS(120),12655332.1500000004,
FS(121),12645511.8000000026,
FS(122),12677637.4699999988,
FS(123),12715039.5299999993,
FS(124),12744566.3300000001,
FS(125),12790988.8900000006,
FS(126),12866177.6000000015,
FS(127),12824755.1300000008,
FS(128),12678151.3200000003,
