初始資金,10000000
最後資金,12071998.1600000001
真實報酬,2071998.1600000001

二次趨勢線,-12.7633598896x^2 + 21019.0554158717x + 10000000
加權每日預期報酬,18883.3198610148
風險,102233.4709125718
二次趨勢值,0.1847078035

平均每日預期報酬,155.2869765583
風險,102233.4709125718
二次趨勢值,0.0015189446

一次趨勢線,19817.7232350294x + 10000000
每日預期報酬,19817.7232350294
風險,104684.1906463182
一次趨勢值,0.1893096093

投資組合檔數,3
Stock#,MCD,TRV,V,
FS(1),10000000.0000000000,
FS(2),10035905.4599999990,
FS(3),10064469.5000000000,
FS(4),9996914.1999999993,
FS(5),9980429.4399999995,
FS(6),9949865.7799999993,
FS(7),9940862.4399999995,
FS(8),10012183.0999999996,
FS(9),10071808.8199999984,
FS(10),10067152.0199999996,
FS(11),10233805.3399999999,
FS(12),10218532.9399999995,
FS(13),10265684.4600000009,
FS(14),10294190.1399999987,
FS(15),10377078.9399999995,
FS(16),10409772.6199999992,
FS(17),10464952.6999999993,
FS(18),10454934.3200000003,
FS(19),10493035.7599999998,
FS(20),10551129.4199999999,
FS(21),10407901.3000000007,
FS(22),10436228.6599999983,
FS(23),10422271.7799999993,
FS(24),10362312.7200000007,
FS(25),10343055.7199999988,
FS(26),10474219.7599999998,
FS(27),10535976.5000000000,
FS(28),10565293.4800000004,
FS(29),10620847.0800000001,
FS(30),10729181.7400000002,
FS(31),10711287.6999999993,
FS(32),10633676.0199999996,
FS(33),10606617.5800000001,
FS(34),10761891.6599999983,
FS(35),10719227.1799999997,
FS(36),10699033.8399999999,
FS(37),10787011.1999999993,
FS(38),10797992.5799999982,
FS(39),10858649.5399999991,
FS(40),10911272.3599999994,
FS(41),10930902.3399999980,
FS(42),10910629.6199999992,
FS(43),10921268.8199999984,
FS(44),10928328.0199999996,
FS(45),10941247.6999999993,
FS(46),10913701.7399999984,
FS(47),10893673.2799999993,
FS(48),10910015.8800000008,
FS(49),10908562.6399999987,
FS(50),11040149.6799999978,
FS(51),11039385.0199999977,
FS(52),11072406.6799999997,
FS(53),11010614.2999999989,
FS(54),11146836.5000000000,
FS(55),11072734.6399999987,
FS(56),11164870.3599999975,
FS(57),11236361.8599999994,
FS(58),11231105.5000000000,
FS(59),11294582.9199999999,
FS(60),11350090.2400000002,
FS(61),11425583.7400000002,
FS(62),11304791.3399999980,
FS(63),11263357.5800000001,
FS(64),11357256.0799999982,
FS(65),11391101.9599999990,
FS(66),11280322.3200000003,
FS(67),11288471.5399999991,
FS(68),11268123.7400000002,
FS(69),11388287.2200000007,
FS(70),11275296.1799999997,
FS(71),11385164.4599999990,
FS(72),11487866.0199999996,
FS(73),11578143.0600000005,
FS(74),11547175.9600000009,
FS(75),11546010.9800000004,
FS(76),11552873.0399999991,
FS(77),11577086.8800000008,
FS(78),11466604.1399999987,
FS(79),11497197.6599999983,
FS(80),11458154.0199999996,
FS(81),11390699.4799999986,
FS(82),11469540.9599999990,
FS(83),11413017.3799999990,
FS(84),11389856.1199999992,
FS(85),11514630.6600000001,
FS(86),11657450.2999999989,
FS(87),11726517.6599999983,
FS(88),11860762.7999999989,
FS(89),11794699.4000000004,
FS(90),11816113.3199999984,
FS(91),11892286.4599999990,
FS(92),11822278.3799999990,
FS(93),11863187.4199999999,
FS(94),11827886.3800000008,
FS(95),11845234.5799999982,
FS(96),11912991.5399999991,
FS(97),12011831.7599999998,
FS(98),11969765.3199999984,
FS(99),11987333.7599999998,
FS(100),11989222.5799999982,
FS(101),11845370.8199999984,
FS(102),11895032.7400000002,
FS(103),11984862.4399999995,
FS(104),12018554.6799999978,
FS(105),12149448.9199999999,
FS(106),12286927.1799999997,
FS(107),12246785.2799999993,
FS(108),12245317.7599999998,
FS(109),12271401.5800000001,
FS(110),12322982.4799999986,
FS(111),12327429.5800000001,
FS(112),12348634.6600000001,
FS(113),12415301.3399999980,
FS(114),12369766.6399999987,
FS(115),12307534.6599999983,
FS(116),12390549.1399999987,
FS(117),12256036.3399999999,
FS(118),12295280.0800000001,
FS(119),12231876.0999999996,
FS(120),12296387.5600000005,
FS(121),12276827.5999999996,
FS(122),12386223.5600000005,
FS(123),12332131.1600000001,
FS(124),12212864.1199999992,
FS(125),12071998.1600000001,
