初始資金,10000000.0000000000
最後資金,13091616.7300000004
真實報酬,3091616.7300000004

二次趨勢線,-1.2948840731x^2 + 13805.0532801587x + 10000000.0000000000
加權每日預期報酬,13372.5619997501
風險,185613.4915821990
二次趨勢值,0.0720452047

平均每日預期報酬,53.9201495113
風險,185613.4915821990
二次趨勢值,0.0002904969

一次趨勢線,13561.7779041535x + 10000000.0000000000
每日預期報酬,13561.7779041535
風險,185836.1074518366
一次趨勢值,0.0729770877

投資組合檔數,5
Stock#,DIS,HD,TRV,V,VZ,
FS(1),10000000.0000000000,
FS(2),9986625.7199999988,
FS(3),10057999.8700000010,
FS(4),10031295.1099999994,
FS(5),10022373.2300000004,
FS(6),10051985.0000000000,
FS(7),9996739.4900000021,
FS(8),10036094.4600000009,
FS(9),9998332.9400000013,
FS(10),10063482.6799999997,
FS(11),10176909.2699999996,
FS(12),10209425.5800000019,
FS(13),10167976.5599999987,
FS(14),10090218.7800000012,
FS(15),10012852.7800000012,
FS(16),10068686.4400000013,
FS(17),10016348.8599999994,
FS(18),9981856.6499999985,
FS(19),9963183.1799999997,
FS(20),9964165.7500000000,
FS(21),10066849.4699999988,
FS(22),10105561.3000000007,
FS(23),10253646.7500000000,
FS(24),10273615.9100000001,
FS(25),10308937.9600000009,
FS(26),10340450.9100000001,
FS(27),10439348.7500000000,
FS(28),10437888.4700000025,
FS(29),10469740.0700000003,
FS(30),10516155.5599999987,
FS(31),10472779.0700000003,
FS(32),10488889.1299999990,
FS(33),10594711.3099999987,
FS(34),10561593.0600000024,
FS(35),10545978.5799999982,
FS(36),10573957.4600000009,
FS(37),10575774.9900000021,
FS(38),10576922.5199999996,
FS(39),10640913.8299999982,
FS(40),10593105.4000000022,
FS(41),10656442.5700000003,
FS(42),10630490.1999999993,
FS(43),10682068.9100000001,
FS(44),10504081.1300000027,
FS(45),10559016.2200000025,
FS(46),10663983.9600000009,
FS(47),10684474.4200000018,
FS(48),10711597.8600000031,
FS(49),10874817.7599999979,
FS(50),10870518.7100000009,
FS(51),10869773.8500000015,
FS(52),10847402.5799999982,
FS(53),10893268.6900000013,
FS(54),10864232.0500000007,
FS(55),10875430.1900000013,
FS(56),10857001.8200000003,
FS(57),10894382.0000000000,
FS(58),11002854.2199999988,
FS(59),10934867.2300000004,
FS(60),10876439.1999999993,
FS(61),10829713.6000000015,
FS(62),10896179.6400000006,
FS(63),10922547.8200000003,
FS(64),10916001.5899999999,
FS(65),10858123.3600000031,
FS(66),10893057.9800000004,
FS(67),10773575.0799999982,
FS(68),10560217.7300000004,
FS(69),10654428.3700000010,
FS(70),10847680.2100000009,
FS(71),10841020.8500000015,
FS(72),10864517.4699999988,
FS(73),11001725.7699999996,
FS(74),10954271.5899999999,
FS(75),11009624.2199999988,
FS(76),11079885.9400000013,
FS(77),10986499.3599999994,
FS(78),11079488.9200000018,
FS(79),11207723.8599999994,
FS(80),11334253.6100000031,
FS(81),11322505.3500000015,
FS(82),11310346.6699999981,
FS(83),11391107.3900000006,
FS(84),11386238.4800000004,
FS(85),11278675.9800000004,
FS(86),11208110.3100000024,
FS(87),11258143.8700000010,
FS(88),11233893.8399999999,
FS(89),11202259.8399999999,
FS(90),11293530.7399999984,
FS(91),11320227.9100000001,
FS(92),11236397.5700000003,
FS(93),11165154.0199999996,
FS(94),11164552.4499999993,
FS(95),10987225.6999999993,
FS(96),10906102.3500000015,
FS(97),11040926.6200000010,
FS(98),11120302.3100000024,
FS(99),11120302.3100000024,
FS(100),11230681.5000000000,
FS(101),11196249.6800000034,
FS(102),11306005.6700000018,
FS(103),11183520.9400000013,
FS(104),11179730.9400000013,
FS(105),10892909.1000000015,
FS(106),10977504.5599999987,
FS(107),11007748.3200000003,
FS(108),11230383.3200000040,
FS(109),11277131.8200000003,
FS(110),11405843.1400000006,
FS(111),11317129.1600000001,
FS(112),11437193.6000000015,
FS(113),11318278.8000000007,
